"","name","id","class","mass","fall_found","year","lat","long"
"867","El Mdano ",56716,"H4",45,"Found",2011,-24.85,-70.53333
"868","El Mdano ",56717,"L6",20.5,"Found",2011,-24.85,-70.53333
"870","El Mdano ",56722,"H3",13.1,"Found",2011,-24.85,-70.53333
"885","El Mdano ",57139,"C2-ung",1.8,"Found",2011,-24.85,-70.53333
"890","Yucca ",57158,"H5",25.9,"Found",2011,34.82658,-114.27763
"891","Yucca ",57159,"H5",200,"Found",2011,34.81923,-114.27735
"892","Timber Lake",57160,"H3",8660,"Found",2011,45.425,-101.097
"894","Boumdeid ",57167,"L6",3599,"Fell",2011,17.17493,-11.34133
"895","Paposo ",57171,"L3.1",8250,"Found",2011,-25,-70.46667
"896","Catalina ",57172,"CO3",98,"Found",2011,-25.23333,-69.71667
"897","Yucca ",57175,"H-metal",3,"Found",2011,34.8197,-114.2761
"898","El Mdano ",57187,"L6",1047,"Found",2011,-24.85,-70.53333
"899","El Mdano ",57188,"H6",517,"Found",2011,-24.85,-70.53333
"900","El Mdano ",57189,"L6",161,"Found",2011,-24.85,-70.53333
"901","El Mdano ",57190,"H4",620,"Found",2011,-24.85,-70.53333
"902","Los Vientos ",57195,"H5",6800,"Found",2011,-24.68333,-69.76667
"903","Los Vientos ",57196,"L6",300,"Found",2011,-24.68333,-69.76667
"904","Los Vientos ",57197,"H6",7090,"Found",2011,-24.68333,-69.76667
"905","Los Vientos ",57198,"H6",2016,"Found",2011,-24.68333,-69.76667
"906","Los Vientos ",57199,"L6",565,"Found",2011,-24.68333,-69.76667
"907","Paposo ",57200,"H5",1802,"Found",2011,-25,-70.46667
"917","El Mdano ",57306,"H4",38,"Found",2011,-24.85,-70.53333
"918","El Mdano ",57307,"L6",12.3,"Found",2011,-24.85,-70.53333
"919","El Mdano ",57308,"H6",88,"Found",2011,-24.85,-70.53333
"920","El Mdano ",57309,"H5",91,"Found",2011,-24.85,-70.53333
"921","El Mdano ",57310,"L4",147,"Found",2011,-24.85,-70.53333
"922","El Mdano ",57311,"L6",20.4,"Found",2011,-24.85,-70.53333
"923","El Mdano ",57312,"H5",282,"Found",2011,-24.85,-70.53333
"924","El Mdano ",57313,"L6",53,"Found",2011,-24.85,-70.53333
"925","El Mdano ",57314,"L5",42,"Found",2011,-24.85,-70.53333
"926","El Mdano ",57315,"H4",163,"Found",2011,-24.85,-70.53333
"927","El Mdano ",57316,"L6",6.7,"Found",2011,-24.85,-70.53333
"928","El Mdano ",57317,"L6",228,"Found",2011,-24.85,-70.53333
"929","El Mdano ",57318,"L4",3893,"Found",2011,-24.85,-70.53333
"930","El Mdano ",57319,"H~5",1821,"Found",2011,-24.85,-70.53333
"931","El Mdano ",57320,"H~5",1097,"Found",2011,-24.85,-70.53333
"932","El Mdano ",57321,"L~6",448,"Found",2011,-24.85,-70.53333
"933","El Mdano ",57322,"L~6",434,"Found",2011,-24.85,-70.53333
"934","El Mdano ",57323,"L~6",147,"Found",2011,-24.85,-70.53333
"935","El Mdano ",57324,"L6",64,"Found",2011,-24.85,-70.53333
"936","El Mdano ",57325,"H~5",1198,"Found",2011,-24.85,-70.53333
"937","El Mdano ",57326,"H~5",5758,"Found",2011,-24.85,-70.53333
"938","Catalina ",57328,"H~5",904,"Found",2011,-25.23333,-69.71667
"939","Catalina ",57329,"H~5",42,"Found",2011,-25.23333,-69.71667
"940","Los Vientos ",57331,"L~6",161,"Found",2011,-24.68333,-69.76667
"941","Los Vientos ",57332,"L~6",663,"Found",2011,-24.68333,-69.76667
"942","Los Vientos ",57333,"L6",7090,"Found",2011,-24.68333,-69.76667
"943","Los Vientos ",57334,"L~6",333,"Found",2011,-24.68333,-69.76667
"944","Los Vientos ",57335,"L~6",506,"Found",2011,-24.68333,-69.76667
"945","Los Vientos ",57336,"L~6",203,"Found",2011,-24.68333,-69.76667
"946","Los Vientos ",57337,"L~6",131,"Found",2011,-24.68333,-69.76667
"947","Paposo ",57339,"H~5",1035,"Found",2011,-25,-70.46667
"948","Paposo ",57340,"H~5",120,"Found",2011,-25,-70.46667
"949","Paposo ",57341,"H~6",1569,"Found",2011,-25,-70.46667
"956","Dhofar ",57432,"L5",263,"Found",2011,19.18687,54.8817
"957","Dhofar ",57433,"L3",7700,"Found",2011,19.15823,54.88668
"958","Smokey Spring",57453,"H4",254,"Found",2011,40.95465,-118.49693
"989","Dhofar ",51864,"L5",7700,"Found",2010,18.51667,54.23333
"990","Sayh al Uhaymir ",51865,"CV3",815,"Found",2010,20.61667,57.03333
"991","Sayh al Uhaymir ",51866,"L5/6",20000,"Found",2010,20.38333,56.76667
"1005","Jiddat al Harasis ",52055,"Eucrite-pmict",466,"Found",2010,19.78483,55.95917
"1009","Mifflin",52090,"L5",3584,"Fell",2010,42.9075,-90.36556
"1010","New Deal",52094,"H6",266,"Found",2010,33.721,-101.8389
"1011","Lucerne Valley ",52465,"L6",43.1,"Found",2010,34.48388,-116.9501
"1030","Dhofar ",52637,"CV3",124,"Found",2010,18.58333,54.13333
"1035","Stump Spring ",52752,"LL6",13700,"Found",2010,35.98728,-115.85828
"1041","Sayh al Uhaymir ",52785,"LL6",806,"Found",2010,20.52596,56.79725
"1042","Jiddat al Harasis ",52786,"L4",888,"Found",2010,19.78991,55.96635
"1043","Jiddat al Harasis ",52787,"L5",3036,"Found",2010,19.79759,55.89089
"1044","Jiddat al Harasis ",52788,"L4",28.32,"Found",2010,19.99521,56.50031
"1045","Sayh al Uhaymir ",52789,"LL4",379,"Found",2010,20.03024,56.64801
"1046","Jiddat al Harasis ",52790,"LL5",421,"Found",2010,19.8846,56.51406
"1047","Jiddat al Harasis ",52791,"L4",51.1,"Found",2010,19.79851,56.35573
"1048","Jiddat al Harasis ",52792,"LL4",206.9,"Found",2010,19.8356,56.40041
"1049","Jiddat al Harasis ",52793,"LL5",397.8,"Found",2010,19.66889,55.7427
"1050","Jiddat al Harasis ",52794,"LL5",76.4,"Found",2010,19.67709,55.74549
"1051","Jiddat al Harasis ",52795,"LL5",165.3,"Found",2010,19.68364,55.74724
"1052","Jiddat al Harasis ",52796,"LL4",88.2,"Found",2010,19.70517,55.75342
"1053","Jiddat al Harasis ",52797,"LL5",802,"Found",2010,19.75844,55.71485
"1054","Jiddat al Harasis ",52798,"LL5",233,"Found",2010,19.73667,55.67472
"1064","Lorton",52843,"L6",329.7,"Fell",2010,38.70066,-77.21163
"1069","Harper Dry Lake ",52853,"L6",85.5,"Found",2010,35.03333,-117.28333
"1091","Red Dry Lake ",52971,"H6",4.35,"Found",2010,35.62453,-114.04688
"1093","Roach Dry Lake ",52982,"H5",39.6,"Found",2010,35.66594,-115.37081
"1133","Great Sand Sea ",53618,"LL5",15,"Found",2010,26.32733,27.33667
"1135","VarreSai",53633,"L5",2500,"Fell",2010,-20.85001,-41.73356
"1146","Koice",53810,"H5",4300,"Fell",2010,48.76367,21.17633
"1147","Bou Azarif",53812,"H5",1e+05,"Found",2010,31.15643,-5.15262
"1148","Ksar el Hajoui",53825,"L6",3100,"Found",2010,31.99317,-2.99347
"1149","Tungsten Mountain ",53844,"H4",68,"Found",2010,39.68973,-117.61822
"1150","El Mirage Dry Lake ",53845,"H6",6.9,"Found",2010,34.63432,-117.56217
"1181","Plainview e",54437,"H5",1250,"Found",2010,34.18513,-101.70558
"1182","San Juan ",54439,"H5",27,"Found",2010,-25.44,-69.88833
"1183","San Juan ",54440,"L4",238,"Found",2010,-25.44067,-69.86367
"1184","San Juan ",54441,"L5",85,"Found",2010,-25.43883,-69.85883
"1185","San Juan ",54442,"L6",263,"Found",2010,-25.449,-69.8815
"1186","San Juan ",54443,"LL6",171,"Found",2010,-25.44933,-69.8815
"1187","San Juan ",54444,"L5",168,"Found",2010,-25.449,-69.88033
"1188","San Juan ",54445,"H5",74,"Found",2010,-25.4465,-69.88583
"1189","Caleta el Cobre ",54446,"H6",9,"Found",2010,-24.266,-70.03333
"1190","El Mdano ",54449,"H6",10,"Found",2010,-24.85,-70.53333
"1191","El Mdano ",54450,"L6",12,"Found",2010,-24.85,-70.53333
"1192","El Mdano ",54451,"H5",11,"Found",2010,-24.85,-70.53333
"1193","El Mdano ",54452,"H4",151,"Found",2010,-24.85,-70.53333
"1194","El Mdano ",54453,"L6",582,"Found",2010,-24.85,-70.53333
"1195","El Mdano ",54454,"LL6",55,"Found",2010,-24.85,-70.53333
"1196","El Mdano ",54455,"LL6",31,"Found",2010,-24.85,-70.53333
"1197","El Mdano ",54456,"L6",33,"Found",2010,-24.85,-70.53333
"1198","El Mdano ",54457,"L6",65,"Found",2010,-24.85,-70.53333
"1199","El Mdano ",54458,"H4",7,"Found",2010,-24.85,-70.53333
"1200","El Mdano ",54459,"H6",87,"Found",2010,-24.85,-70.53333
"1201","El Mdano ",54460,"H6",54,"Found",2010,-24.85,-70.53333
"1202","Qar Tarcine",54475,"L6",150,"Found",2010,33.24333,9.86638
"1203","San Juan ",54477,"H3",168,"Found",2010,-25.43933,-69.8635
"1204","El Mdano ",54478,"H4",54,"Found",2010,-24.85,-70.53333
"1205","El Mdano ",54479,"H4",98,"Found",2010,-24.85,-70.53333
"1206","El Mdano ",54480,"L6",57,"Found",2010,-24.85,-70.53333
"1207","El Mdano ",54481,"L6",156,"Found",2010,-24.85,-70.53333
"1208","El Mdano ",54482,"H4",15,"Found",2010,-24.85,-70.53333
"1209","El Mdano ",54483,"L6",102,"Found",2010,-24.85,-70.53333
"1210","El Mdano ",54484,"H6",50,"Found",2010,-24.85,-70.53333
"1211","El Mdano ",54485,"H6",47,"Found",2010,-24.85,-70.53333
"1212","El Mdano ",54486,"L6",115,"Found",2010,-24.85,-70.53333
"1213","El Mdano ",54487,"H5",9,"Found",2010,-24.85,-70.53333
"1214","El Mdano ",54488,"H6",132,"Found",2010,-24.85,-70.53333
"1215","El Mdano ",54489,"L6",154,"Found",2010,-24.85,-70.53333
"1216","El Mdano ",54495,"H5",46,"Found",2010,-24.85,-70.53333
"1217","El Mdano ",54496,"L5",141,"Found",2010,-24.85,-70.53333
"1218","El Mdano ",54497,"L5",392,"Found",2010,-24.85,-70.53333
"1219","El Mdano ",54498,"H6",32,"Found",2010,-24.85,-70.53333
"1220","El Mdano ",54499,"H5",35,"Found",2010,-24.85,-70.53333
"1221","El Mdano ",54500,"H6",28,"Found",2010,-24.85,-70.53333
"1222","El Mdano ",54501,"H5",45,"Found",2010,-24.85,-70.53333
"1223","El Mdano ",54502,"H6",10,"Found",2010,-24.85,-70.53333
"1224","El Mdano ",54503,"H5",72,"Found",2010,-24.85,-70.53333
"1225","El Mdano ",54504,"H5",54,"Found",2010,-24.85,-70.53333
"1226","El Mdano ",54505,"L6",111,"Found",2010,-24.85,-70.53333
"1230","Ksar Ghilane ",54554,"L6",299,"Found",2010,32.80157,9.8411
"1231","Ksar Ghilane ",54555,"H5",335,"Found",2010,32.81755,9.95518
"1232","Ksar Ghilane ",54556,"L6",73,"Found",2010,32.84078,9.90705
"1233","El Mdano ",54562,"CO3",5.2,"Found",2010,-24.85,-70.53333
"1234","El Mdano ",54563,"H3",11,"Found",2010,-24.85,-70.53333
"1235","Ksar Ghilane ",54564,"Martian (shergottite)",538,"Found",2010,32.80625,9.83283
"1243","Los Vientos ",54617,"L6",30750,"Found",2010,-24.68333,-69.76667
"1244","Caleta el Cobre ",54620,"H6",18,"Found",2010,-24.25,-70.51667
"1245","Caleta el Cobre ",54621,"H5",338,"Found",2010,-24.25,-70.51667
"1246","Caleta el Cobre ",54622,"H5",254,"Found",2010,-24.25,-70.51667
"1247","Caleta el Cobre ",54623,"H5",193,"Found",2010,-24.25,-70.51667
"1248","Caleta el Cobre ",54624,"L6",179,"Found",2010,-24.25,-70.51667
"1249","Caleta el Cobre ",54625,"L6",24,"Found",2010,-24.25,-70.51667
"1250","Caleta el Cobre ",54626,"H6",15,"Found",2010,-24.25,-70.51667
"1251","Caleta el Cobre ",54627,"L4",95,"Found",2010,-24.25,-70.51667
"1252","Caleta el Cobre ",54628,"L4",47,"Found",2010,-24.25,-70.51667
"1253","Caleta el Cobre ",54629,"L6",32,"Found",2010,-24.25,-70.51667
"1254","Caleta el Cobre ",54630,"L4",17,"Found",2010,-24.25,-70.51667
"1255","Caleta el Cobre ",54631,"L4",105,"Found",2010,-24.25,-70.51667
"1256","Caleta el Cobre ",54632,"H4",20,"Found",2010,-24.25,-70.51667
"1257","Caleta el Cobre ",54633,"L6",115,"Found",2010,-24.25,-70.51667
"1258","Caleta el Cobre ",54634,"H5",34,"Found",2010,-24.25,-70.51667
"1259","Caleta el Cobre ",54635,"H5",41,"Found",2010,-24.25,-70.51667
"1260","Dhofar ",54672,"Lunar (feldsp. breccia)",86.1,"Found",2010,19.01075,54.53743
"1261","Huaxi",54719,"H5",1600,"Fell",2010,26.46469,106.63241
"1266","San Juan ",54827,"L5",1.3,"Found",2010,-25.44067,-69.86083
"1267","San Juan ",54828,"H5",1125,"Found",2010,-25.42517,-69.69017
"1268","Caleta el Cobre ",54829,"H5",6,"Found",2010,-24.25,-70.51667
"1269","Caleta el Cobre ",54830,"H6",1.1,"Found",2010,-24.25,-70.51667
"1270","El Mdano ",54834,"H6",3.8,"Found",2010,-24.85,-70.53333
"1271","El Mdano ",54835,"H5",3.1,"Found",2010,-24.85,-70.53333
"1272","El Mdano ",54836,"H6",3.6,"Found",2010,-24.85,-70.53333
"1273","El Mdano ",54837,"H5",1.9,"Found",2010,-24.85,-70.53333
"1274","Metameur ",54852,"H6",10,"Found",2010,33.25027,10.38917
"1276","Northwest Africa ",54874,"L3",160.1,"Found",2010,26.01043,-10.33618
"1285","Ooldea ",54925,"L6",587.4,"Found",2010,-30.54603,131.9705
"1286","Cook ",54926,"H4",6.6,"Found",2010,-30.91378,130.90386
"1287","Cook ",54927,"H6",46.8,"Found",2010,-30.94775,130.90858
"1288","Mundrabilla ",54928,"H4",13,"Found",2010,-30.77972,127.52306
"1289","San Bernardino Wash",55265,"L5",258,"Found",2010,34.00056,-115.72972
"1300","Shir ",55397,"LL6",120,"Found",2010,18.54362,53.99125
"1301","Al Huwaysah ",55405,"L4-6",273.05,"Found",2010,22.74862,55.37323
"1302","Al Huwaysah ",55406,"H5",141.51,"Found",2010,22.74733,55.39522
"1303","Al Huwaysah ",55407,"L6",16.41,"Found",2010,22.73743,55.3191
"1304","Al Huwaysah ",55408,"L6",1.56,"Found",2010,22.73393,55.3204
"1305","Al Huwaysah ",55409,"H4",356.2,"Found",2010,22.73797,55.32125
"1306","Al Huwaysah ",55410,"H6",3407.8,"Found",2010,22.75747,55.41402
"1307","Al Huwaysah ",55411,"L4-5",112.76,"Found",2010,22.75978,55.3908
"1308","Al Huwaysah ",55412,"H5",4694.9,"Found",2010,22.67752,55.34027
"1309","Al Huwaysah ",55413,"H6",45.52,"Found",2010,22.68598,55.32092
"1310","Al Huwaysah ",55414,"H5",1330.9,"Found",2010,22.69813,55.3336
"1311","Al Huwaysah ",55415,"L6",439.58,"Found",2010,22.73852,55.36247
"1312","Umm as Samim ",55416,"L6",395.66,"Found",2010,21.34533,55.463
"1313","Umm as Samim ",55417,"H5",3.86,"Found",2010,21.34387,55.45712
"1314","Umm as Samim ",55418,"H5",97.48,"Found",2010,21.22938,55.51692
"1315","Umm as Samim ",55419,"L6",3.16,"Found",2010,21.22948,55.52087
"1316","Umm as Samim ",55420,"L6",1.36,"Found",2010,21.23162,55.52112
"1317","Umm as Samim ",55421,"H5",101.98,"Found",2010,21.23513,55.53483
"1318","Umm as Samim ",55422,"L6",144.38,"Found",2010,21.1427,55.53912
"1319","Umm as Samim ",55423,"L6",305.98,"Found",2010,21.12538,55.52697
"1320","Umm as Samim ",55424,"L6",255.83,"Found",2010,21.12638,55.53703
"1321","Umm as Samim ",55425,"L6",2907,"Found",2010,21.11303,55.54083
"1322","Umm as Samim ",55426,"L6",24.71,"Found",2010,21.11073,55.53147
"1323","Umm as Samim ",55427,"H6",212.69,"Found",2010,21.02358,55.56297
"1324","Umm as Samim ",55428,"H4",4335.1,"Found",2010,21.04832,55.57372
"1325","Ramlat as Sahmah ",55429,"H5",123.74,"Found",2010,20.80423,55.44888
"1326","Ramlat as Sahmah ",55430,"L6",80.48,"Found",2010,20.7827,55.42668
"1327","Ramlat as Sahmah ",55431,"H6",4.92,"Found",2010,20.80853,55.45428
"1328","Ramlat as Sahmah ",55432,"L6",414.1,"Found",2010,20.79315,55.46493
"1329","Ramlat as Sahmah ",55433,"L6",325.37,"Found",2010,20.78722,55.45475
"1330","Ramlat as Sahmah ",55434,"H4",519.3,"Found",2010,20.76032,55.43335
"1331","Ramlat as Sahmah ",55435,"H5",1192,"Found",2010,20.49517,55.52437
"1332","Ramlat as Sahmah ",55436,"H5",41.49,"Found",2010,20.47015,55.52617
"1333","Ramlat as Sahmah ",55437,"H6",226.85,"Found",2010,20.47388,55.51787
"1334","Ramlat as Sahmah ",55438,"H4",178.93,"Found",2010,20.49482,55.53625
"1335","Ramlat as Sahmah ",55439,"H6",37.67,"Found",2010,20.49408,55.55902
"1336","Ramlat as Sahmah ",55440,"L6",31,"Found",2010,20.43773,55.88368
"1337","Ramlat as Sahmah ",55441,"H5",47.71,"Found",2010,20.3843,55.70125
"1338","Ramlat as Sahmah ",55442,"L6",5.18,"Found",2010,20.38333,55.7036
"1339","Ramlat as Sahmah ",55443,"L6",34.9,"Found",2010,20.38367,55.7042
"1340","Ramlat as Sahmah ",55444,"H5",143.6,"Found",2010,20.36093,55.67223
"1341","Ramlat as Sahmah ",55445,"H6",3873.8,"Found",2010,20.31777,55.59398
"1342","Ramlat as Sahmah ",55446,"H5",61.02,"Found",2010,20.34088,55.55118
"1343","Ramlat as Sahmah ",55447,"L5",39.13,"Found",2010,20.42145,55.563
"1344","Ramlat as Sahmah ",55448,"L6",17.63,"Found",2010,20.44922,55.57368
"1345","Ramlat as Sahmah ",55449,"H6",4.91,"Found",2010,20.4545,55.58232
"1346","Ramlat as Sahmah ",55450,"H4",5.51,"Found",2010,20.47603,55.59432
"1347","Ramlat as Sahmah ",55451,"L5",229.65,"Found",2010,20.48138,55.59513
"1348","Ramlat as Sahmah ",55452,"L6",69.76,"Found",2010,20.50513,55.76137
"1349","Ramlat as Sahmah ",55453,"H6",611.62,"Found",2010,20.50582,55.83183
"1350","Ramlat as Sahmah ",55454,"H6",334.46,"Found",2010,20.50888,55.83597
"1351","Ramlat as Sahmah ",55455,"H5",229.46,"Found",2010,20.51112,55.83792
"1352","Ramlat as Sahmah ",55456,"L4-5",15.8,"Found",2010,20.52112,55.8526
"1353","Ramlat as Sahmah ",55457,"H4-6",352.78,"Found",2010,20.51942,55.85287
"1354","Ramlat as Sahmah ",55458,"H5",172.47,"Found",2010,20.51017,55.83568
"1355","Ramlat as Sahmah ",55459,"H5",129.43,"Found",2010,20.51213,55.83623
"1356","Ramlat as Sahmah ",55460,"H5",123.77,"Found",2010,20.50603,55.82845
"1357","Ramlat as Sahmah ",55461,"LL6",52.29,"Found",2010,20.50797,55.82712
"1358","Ramlat as Sahmah ",55462,"H6",193.77,"Found",2010,20.52525,55.96863
"1359","Ramlat as Sahmah ",55463,"H4",416.27,"Found",2010,20.54628,56.01365
"1360","Ramlat as Sahmah ",55464,"H5",1649.2,"Found",2010,20.57258,56.05498
"1361","Ramlat as Sahmah ",55465,"L6",126.73,"Found",2010,20.576,56.05047
"1362","Ramlat as Sahmah ",55466,"H5",457.8,"Found",2010,20.58797,56.12263
"1363","Ramlat as Sahmah ",55467,"L6",1628.1,"Found",2010,20.56808,56.28135
"1364","Ramlat as Sahmah ",55468,"L6",11.33,"Found",2010,20.13085,56.27632
"1365","Sayh al Uhaymir ",55469,"L6",99.67,"Found",2010,20.13452,56.58977
"1366","Sayh al Uhaymir ",55470,"L6",146.35,"Found",2010,20.26653,56.51653
"1367","Sayh al Uhaymir ",55471,"L6",49.66,"Found",2010,20.3806,56.59342
"1368","Sayh al Uhaymir ",55472,"H5-6",318.21,"Found",2010,20.40138,56.63825
"1369","Jiddat al Harasis ",55473,"LL6",132.81,"Found",2010,19.60592,56.69978
"1370","Jiddat al Harasis ",55474,"L6",2272.8,"Found",2010,19.8122,56.67058
"1371","Ramlat as Sahmah ",55475,"H6",254.27,"Found",2010,20.0587,56.46493
"1372","Jiddat al Harasis ",55476,"H5",3030,"Found",2010,19.43827,56.60802
"1373","Jiddat al Harasis ",55477,"H4",3020,"Found",2010,19.51878,56.666
"1374","Jiddat al Harasis ",55478,"L6",365.6,"Found",2010,19.81995,56.66037
"1375","Jiddat al Harasis ",55479,"H4",1577.9,"Found",2010,19.40178,56.56593
"1376","Jiddat al Harasis ",55480,"L6",15.95,"Found",2010,19.4694,56.5578
"1377","Jiddat al Harasis ",55481,"H5",868,"Found",2010,19.50543,56.54333
"1378","Jiddat al Harasis ",55482,"H4-6",242.35,"Found",2010,19.68102,56.45122
"1379","Jiddat al Harasis ",55483,"H5",57.6,"Found",2010,19.73278,56.38288
"1380","Ramlat as Sahmah ",55484,"H4",49.65,"Found",2010,20.01597,55.61512
"1381","Ramlat as Sahmah ",55485,"L6",3.46,"Found",2010,20.01315,55.61903
"1382","Ramlat as Sahmah ",55486,"L4-6",785.1,"Found",2010,20.05125,55.63058
"1383","Ramlat as Sahmah ",55487,"H6",21.95,"Found",2010,20.09443,55.68623
"1384","Ramlat as Sahmah ",55488,"H4",0.4,"Found",2010,20.14502,55.70945
"1385","Ramlat as Sahmah ",55489,"H6",2.24,"Found",2010,20.146,55.70942
"1386","Ramlat as Sahmah ",55490,"H4",0.18,"Found",2010,20.14723,55.7096
"1387","Ramlat as Sahmah ",55491,"L6",982.5,"Found",2010,20.1469,55.70922
"1388","Ramlat as Sahmah ",55492,"H4",30.29,"Found",2010,20.1469,55.70908
"1389","Ramlat as Sahmah ",55493,"L6",1118.8,"Found",2010,20.1465,55.70913
"1390","Ramlat as Sahmah ",55494,"L6",289.6,"Found",2010,20.14673,55.70975
"1391","Ramlat as Sahmah ",55495,"L6",6319,"Found",2010,20.15122,55.70925
"1392","Ramlat as Sahmah ",55496,"H6",11.61,"Found",2010,20.1919,55.67963
"1393","Ramlat as Sahmah ",55497,"H4",100.94,"Found",2010,20.14505,55.76795
"1394","Ramlat as Sahmah ",55498,"H4",1.25,"Found",2010,20.21727,56.01668
"1395","Ramlat as Sahmah ",55499,"H6",0.61,"Found",2010,20.22083,56.02013
"1396","Ramlat as Sahmah ",55500,"L6",0.26,"Found",2010,20.22002,56.02035
"1397","Ramlat as Sahmah ",55501,"H5",0.51,"Found",2010,20.21905,56.02093
"1398","Ramlat as Sahmah ",55502,"H6",0.68,"Found",2010,20.2206,56.02072
"1399","Ramlat as Sahmah ",55503,"H6",0.37,"Found",2010,20.21792,56.02118
"1400","Ramlat as Sahmah ",55504,"H5",0.27,"Found",2010,20.21758,56.02125
"1401","Ramlat as Sahmah ",55505,"H5",0.28,"Found",2010,20.21668,56.0217
"1402","Ramlat as Sahmah ",55506,"H5",1.02,"Found",2010,20.2024,56.03262
"1403","Ramlat as Sahmah ",55507,"H5",0.26,"Found",2010,20.20273,56.0323
"1404","Ramlat as Sahmah ",55508,"L5",149.98,"Found",2010,20.33115,56.1962
"1405","Ramlat as Sahmah ",55509,"H5",212.82,"Found",2010,20.34138,56.20582
"1406","Ramlat as Sahmah ",55510,"H4",1.02,"Found",2010,20.33513,56.20237
"1407","Ramlat as Sahmah ",55511,"H5",385.8,"Found",2010,20.33532,56.20263
"1408","Ramlat as Sahmah ",55512,"H5",297.9,"Found",2010,20.33407,56.2037
"1409","Ramlat as Sahmah ",55513,"L6",28791,"Found",2010,20.3936,56.22002
"1410","Ramlat as Sahmah ",55514,"L6",122.21,"Found",2010,20.44685,56.25488
"1411","Ramlat as Sahmah ",55515,"L6",2841,"Found",2010,20.42458,56.27817
"1412","Sayh al Uhaymir ",55516,"H5",412.8,"Found",2010,20.53738,56.98917
"1413","Hayy ",55517,"H5",4208,"Found",2010,20.84132,57.62995
"1414","Ramlat al Wahibah ",55518,"L6",136.99,"Found",2010,21.33735,58.40237
"1415","Lynch ",55542,"Lunar",36.54,"Found",2010,-31.39953,127.14467
"1416","Al Huwaysah ",55636,"L(LL)3.5-3.7",1228.1,"Found",2010,22.73342,55.33122
"1417","Al Huwaysah ",55637,"Achondrite-ung",1411.8,"Found",2010,22.74868,55.47218
"1418","Umm as Samim ",55638,"H3.9",20.78,"Found",2010,21.13823,55.52492
"1419","Umm as Samim ",55639,"Eucrite-cm",406.8,"Found",2010,21.12637,55.52612
"1420","Umm as Samim ",55640,"H3.9-6",10.06,"Found",2010,21.09165,55.51098
"1421","Ramlat as Sahmah ",55641,"H3.6",100.68,"Found",2010,20.80225,55.44393
"1422","Ramlat as Sahmah ",55642,"L3.9",9.79,"Found",2010,20.80103,55.43055
"1423","Ramlat as Sahmah ",55643,"H3.6",1119.8,"Found",2010,20.81403,55.46177
"1424","Ramlat as Sahmah ",55644,"H3.6",934.7,"Found",2010,20.80265,55.46678
"1425","Ramlat as Sahmah ",55645,"H3.6-6",1035.8,"Found",2010,20.79882,55.46208
"1426","Ramlat as Sahmah ",55646,"L6",2781.2,"Found",2010,20.43182,55.53323
"1427","Ramlat as Sahmah ",55647,"LL6",182.42,"Found",2010,20.50627,55.82513
"1428","Ramlat as Sahmah ",55648,"LL6",61.03,"Found",2010,20.50422,55.8291
